"Subject" "ActivityName" "ftAvg" "ftDomain" "ftInstrment" "ftAcceleration" "ftStatVariable" "ftJerk" "ftMagnitude" "ftAxis"
"4688" 12 "WALKING_UPSTAIRS" -0.168341519859615 "Freq" "Accelerometer" "Body" "mean" NA NA "Y"
"4689" 12 "WALKING_UPSTAIRS" -0.560841212692308 "Freq" "Accelerometer" "Body" "mean" NA NA "Z"
"4690" 12 "WALKING_UPSTAIRS" -0.278929748076923 "Freq" "Accelerometer" "Body" "std" NA NA "X"
"4691" 12 "WALKING_UPSTAIRS" -0.130175559028846 "Freq" "Accelerometer" "Body" "std" NA NA "Y"
"4692" 12 "WALKING_UPSTAIRS" -0.418599992115385 "Freq" "Accelerometer" "Body" "std" NA NA "Z"
"4693" 12 "WALKING_UPSTAIRS" -0.385843754230769 "Freq" "Accelerometer" "Body" "mean" "Y" NA "X"
"4694" 12 "WALKING_UPSTAIRS" -0.333077590961538 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Y"
"4695" 12 "WALKING_UPSTAIRS" -0.687929868653846 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Z"
"4696" 12 "WALKING_UPSTAIRS" -0.39060122 "Freq" "Accelerometer" "Body" "std" "Y" NA "X"
"4697" 12 "WALKING_UPSTAIRS" -0.335926381307692 "Freq" "Accelerometer" "Body" "std" "Y" NA "Y"
"4698" 12 "WALKING_UPSTAIRS" -0.750114855961538 "Freq" "Accelerometer" "Body" "std" "Y" NA "Z"
"4699" 12 "WALKING_UPSTAIRS" -0.290005418653846 "Freq" "Accelerometer" "Body" "mean" NA "Y" NA
"4700" 12 "WALKING_UPSTAIRS" -0.395285130961539 "Freq" "Accelerometer" "Body" "std" NA "Y" NA
"4701" 12 "WALKING_UPSTAIRS" -0.3208844625 "Freq" "Accelerometer" "Body" "mean" "Y" "Y" NA
"4702" 12 "WALKING_UPSTAIRS" -0.346565141730769 "Freq" "Accelerometer" "Body" "std" "Y" "Y" NA
"4703" 12 "WALKING_UPSTAIRS" -0.714332592115385 "Freq" "Gyroscope" NA "mean" "Y" "Y" NA
"4704" 12 "WALKING_UPSTAIRS" -0.733130764423077 "Freq" "Gyroscope" NA "std" "Y" "Y" NA
"4705" 12 "WALKING_UPSTAIRS" -0.594032515192308 "Freq" "Gyroscope" NA "mean" NA "Y" NA
"4706" 12 "WALKING_UPSTAIRS" -0.564435086711538 "Freq" "Gyroscope" NA "std" NA "Y" NA
"4707" 12 "WALKING_UPSTAIRS" -0.426360331538462 "Freq" "Gyroscope" NA "mean" NA NA "X"
"4708" 12 "WALKING_UPSTAIRS" -0.604711316153846 "Freq" "Gyroscope" NA "mean" NA NA "Y"
"4709" 12 "WALKING_UPSTAIRS" -0.406080936346154 "Freq" "Gyroscope" NA "mean" NA NA "Z"
"4710" 12 "WALKING_UPSTAIRS" -0.5604629635 "Freq" "Gyroscope" NA "std" NA NA "X"
"4711" 12 "WALKING_UPSTAIRS" -0.483918390576923 "Freq" "Gyroscope" NA "std" NA NA "Y"
"4712" 12 "WALKING_UPSTAIRS" -0.396095719423077 "Freq" "Gyroscope" NA "std" NA NA "Z"
"4713" 12 "WALKING_UPSTAIRS" 0.272970338653846 "Time" "Accelerometer" "Body" "mean" NA NA "X"
"4714" 12 "WALKING_UPSTAIRS" -0.0263574903403846 "Time" "Accelerometer" "Body" "mean" NA NA "Y"
"4715" 12 "WALKING_UPSTAIRS" -0.107339730115385 "Time" "Accelerometer" "Body" "mean" NA NA "Z"
"4716" 12 "WALKING_UPSTAIRS" -0.290149192307692 "Time" "Accelerometer" "Body" "std" NA NA "X"
"4717" 12 "WALKING_UPSTAIRS" -0.103818259823077 "Time" "Accelerometer" "Body" "std" NA NA "Y"
"4718" 12 "WALKING_UPSTAIRS" -0.436697425576923 "Time" "Accelerometer" "Body" "std" NA NA "Z"
"4719" 12 "WALKING_UPSTAIRS" 0.0728660813846154 "Time" "Accelerometer" "Body" "mean" "Y" NA "X"
"4720" 12 "WALKING_UPSTAIRS" -0.00689494886730769 "Time" "Accelerometer" "Body" "mean" "Y" NA "Y"
"4721" 12 "WALKING_UPSTAIRS" 0.00906662793461539 "Time" "Accelerometer" "Body" "mean" "Y" NA "Z"
"4722" 12 "WALKING_UPSTAIRS" -0.359856972115385 "Time" "Accelerometer" "Body" "std" "Y" NA "X"
"4723" 12 "WALKING_UPSTAIRS" -0.311328991057692 "Time" "Accelerometer" "Body" "std" "Y" NA "Y"
"4724" 12 "WALKING_UPSTAIRS" -0.719336352692308 "Time" "Accelerometer" "Body" "std" "Y" NA "Z"
"4725" 12 "WALKING_UPSTAIRS" -0.432469300961538 "Time" "Accelerometer" "Body" "mean" "Y" "Y" NA
"4726" 12 "WALKING_UPSTAIRS" -0.329827968269231 "Time" "Accelerometer" "Body" "std" "Y" "Y" NA
"4727" 12 "WALKING_UPSTAIRS" -0.229183927115385 "Time" "Accelerometer" "Body" "mean" NA "Y" NA
"4728" 12 "WALKING_UPSTAIRS" -0.285844036153846 "Time" "Accelerometer" "Body" "std" NA "Y" NA
"4729" 12 "WALKING_UPSTAIRS" -0.0931234101769231 "Time" "Gyroscope" NA "mean" NA NA "X"
"4730" 12 "WALKING_UPSTAIRS" -0.0411314519307692 "Time" "Gyroscope" NA "mean" NA NA "Y"
"4731" 12 "WALKING_UPSTAIRS" 0.0898022757730769 "Time" "Gyroscope" NA "mean" NA NA "Z"
"4732" 12 "WALKING_UPSTAIRS" -0.526659296134615 "Time" "Gyroscope" NA "std" NA NA "X"
"4733" 12 "WALKING_UPSTAIRS" -0.522949798269231 "Time" "Gyroscope" NA "std" NA NA "Y"
"4734" 12 "WALKING_UPSTAIRS" -0.349614606153846 "Time" "Gyroscope" NA "std" NA NA "Z"
"4735" 12 "WALKING_UPSTAIRS" -0.0455638872076923 "Time" "Gyroscope" NA "mean" "Y" NA "X"
"4736" 12 "WALKING_UPSTAIRS" -0.0335406569057692 "Time" "Gyroscope" NA "mean" "Y" NA "Y"
"4737" 12 "WALKING_UPSTAIRS" -0.0653167291865385 "Time" "Gyroscope" NA "mean" "Y" NA "Z"
"4738" 12 "WALKING_UPSTAIRS" -0.549999188461538 "Time" "Gyroscope" NA "std" "Y" NA "X"
"4739" 12 "WALKING_UPSTAIRS" -0.761195612692308 "Time" "Gyroscope" NA "std" "Y" NA "Y"
"4740" 12 "WALKING_UPSTAIRS" -0.606412096538462 "Time" "Gyroscope" NA "std" "Y" NA "Z"
"4741" 12 "WALKING_UPSTAIRS" -0.674972132307692 "Time" "Gyroscope" NA "mean" "Y" "Y" NA
"4742" 12 "WALKING_UPSTAIRS" -0.713406712307692 "Time" "Gyroscope" NA "std" "Y" "Y" NA
"4743" 12 "WALKING_UPSTAIRS" -0.316561585961538 "Time" "Gyroscope" NA "mean" NA "Y" NA
"4744" 12 "WALKING_UPSTAIRS" -0.525686949063461 "Time" "Gyroscope" NA "std" NA "Y" NA
"4745" 12 "WALKING_UPSTAIRS" 0.938371473269231 "Time" "Accelerometer" "Gravity" "mean" NA NA "X"
"4746" 12 "WALKING_UPSTAIRS" -0.259144202692308 "Time" "Accelerometer" "Gravity" "mean" NA NA "Y"
"4747" 12 "WALKING_UPSTAIRS" -0.0702503820961538 "Time" "Accelerometer" "Gravity" "mean" NA NA "Z"
"4748" 12 "WALKING_UPSTAIRS" -0.960246289807692 "Time" "Accelerometer" "Gravity" "std" NA NA "X"
"4749" 12 "WALKING_UPSTAIRS" -0.941378352307692 "Time" "Accelerometer" "Gravity" "std" NA NA "Y"
"4750" 12 "WALKING_UPSTAIRS" -0.938071183269231 "Time" "Accelerometer" "Gravity" "std" NA NA "Z"
"4751" 12 "WALKING_UPSTAIRS" -0.229183927115385 "Time" "Accelerometer" "Gravity" "mean" NA "Y" NA
"4752" 12 "WALKING_UPSTAIRS" -0.285844036153846 "Time" "Accelerometer" "Gravity" "std" NA "Y" NA
"4753" 13 "LAYING" -0.974716920483871 "Freq" "Accelerometer" "Body" "mean" NA NA "X"
"4754" 13 "LAYING" -0.965843757258064 "Freq" "Accelerometer" "Body" "mean" NA NA "Y"
"4755" 13 "LAYING" -0.966295582741935 "Freq" "Accelerometer" "Body" "mean" NA NA "Z"
"4756" 13 "LAYING" -0.966960088387097 "Freq" "Accelerometer" "Body" "std" NA NA "X"
"4757" 13 "LAYING" -0.947462328225806 "Freq" "Accelerometer" "Body" "std" NA NA "Y"
"4758" 13 "LAYING" -0.945852135806452 "Freq" "Accelerometer" "Body" "std" NA NA "Z"
"4759" 13 "LAYING" -0.985199684354839 "Freq" "Accelerometer" "Body" "mean" "Y" NA "X"
"4760" 13 "LAYING" -0.980375137419355 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Y"
"4761" 13 "LAYING" -0.980994601935484 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Z"
"4762" 13 "LAYING" -0.98707817516129 "Freq" "Accelerometer" "Body" "std" "Y" NA "X"
"4763" 13 "LAYING" -0.981394261612903 "Freq" "Accelerometer" "Body" "std" "Y" NA "Y"
"4764" 13 "LAYING" -0.983670049354839 "Freq" "Accelerometer" "Body" "std" "Y" NA "Z"
"4765" 13 "LAYING" -0.959535493548387 "Freq" "Accelerometer" "Body" "mean" NA "Y" NA
"4766" 13 "LAYING" -0.949431319193548 "Freq" "Accelerometer" "Body" "std" NA "Y" NA
"4767" 13 "LAYING" -0.980754385967742 "Freq" "Accelerometer" "Body" "mean" "Y" "Y" NA
"4768" 13 "LAYING" -0.978044349516129 "Freq" "Accelerometer" "Body" "std" "Y" "Y" NA
"4769" 13 "LAYING" -0.978150814032258 "Freq" "Gyroscope" NA "mean" "Y" "Y" NA
"4770" 13 "LAYING" -0.972798632258065 "Freq" "Gyroscope" NA "std" "Y" "Y" NA
"4771" 13 "LAYING" -0.957681621290323 "Freq" "Gyroscope" NA "mean" NA "Y" NA
"4772" 13 "LAYING" -0.946133432096774 "Freq" "Gyroscope" NA "std" NA "Y" NA
"4773" 13 "LAYING" -0.96946349 "Freq" "Gyroscope" NA "mean" NA NA "X"
"4774" 13 "LAYING" -0.968689729193548 "Freq" "Gyroscope" NA "mean" NA NA "Y"
"4775" 13 "LAYING" -0.969126880322581 "Freq" "Gyroscope" NA "mean" NA NA "Z"
"4776" 13 "LAYING" -0.973446792419355 "Freq" "Gyroscope" NA "std" NA NA "X"
"4777" 13 "LAYING" -0.959944126451613 "Freq" "Gyroscope" NA "std" NA NA "Y"
"4778" 13 "LAYING" -0.969797214516129 "Freq" "Gyroscope" NA "std" NA NA "Z"
"4779" 13 "LAYING" 0.276716360483871 "Time" "Accelerometer" "Body" "mean" NA NA "X"
"4780" 13 "LAYING" -0.020440454366129 "Time" "Accelerometer" "Body" "mean" NA NA "Y"
"4781" 13 "LAYING" -0.104331864532258 "Time" "Accelerometer" "Body" "mean" NA NA "Z"
"4782" 13 "LAYING" -0.968891989354839 "Time" "Accelerometer" "Body" "std" NA NA "X"
"4783" 13 "LAYING" -0.950947949516129 "Time" "Accelerometer" "Body" "std" NA NA "Y"
"4784" 13 "LAYING" -0.950392995483871 "Time" "Accelerometer" "Body" "std" NA NA "Z"
"4785" 13 "LAYING" 0.0767774832096774 "Time" "Accelerometer" "Body" "mean" "Y" NA "X"
"4786" 13 "LAYING" 0.0183441894580645 "Time" "Accelerometer" "Body" "mean" "Y" NA "Y"
"4787" 13 "LAYING" -0.00988389709596774 "Time" "Accelerometer" "Body" "mean" "Y" NA "Z"
"4788" 13 "LAYING" -0.98541995 "Time" "Accelerometer" "Body" "std" "Y" NA "X"
"4789" 13 "LAYING" -0.980152342903226 "Time" "Accelerometer" "Body" "std" "Y" NA "Y"
"4790" 13 "LAYING" -0.983070657419355 "Time" "Accelerometer" "Body" "std" "Y" NA "Z"
"4791" 13 "LAYING" -0.985467853870968 "Time" "Accelerometer" "Body" "mean" "Y" "Y" NA
"4792" 13 "LAYING" -0.980066243387097 "Time" "Accelerometer" "Body" "std" "Y" "Y" NA
"4793" 13 "LAYING" -0.960517768225806 "Time" "Accelerometer" "Body" "mean" NA "Y" NA
"4794" 13 "LAYING" -0.947944746612903 "Time" "Accelerometer" "Body" "std" NA "Y" NA
"4795" 13 "LAYING" -0.00973609968045161 "Time" "Gyroscope" NA "mean" NA NA "X"
"4796" 13 "LAYING" -0.0966250701451613 "Time" "Gyroscope" NA "mean" NA NA "Y"
"4797" 13 "LAYING" 0.117819614790323 "Time" "Gyroscope" NA "mean" NA NA "Z"
"4798" 13 "LAYING" -0.972143470322581 "Time" "Gyroscope" NA "std" NA NA "X"
"4799" 13 "LAYING" -0.96270462 "Time" "Gyroscope" NA "std" NA NA "Y"
"4800" 13 "LAYING" -0.967350513709678 "Time" "Gyroscope" NA "std" NA NA "Z"
"4801" 13 "LAYING" -0.101835573822581 "Time" "Gyroscope" NA "mean" "Y" NA "X"
"4802" 13 "LAYING" -0.0417744000370968 "Time" "Gyroscope" NA "mean" "Y" NA "Y"
"4803" 13 "LAYING" -0.0648770419677419 "Time" "Gyroscope" NA "mean" "Y" NA "Z"
"4804" 13 "LAYING" -0.981404742903226 "Time" "Gyroscope" NA "std" "Y" NA "X"
"4805" 13 "LAYING" -0.978854747419355 "Time" "Gyroscope" NA "std" "Y" NA "Y"
"4806" 13 "LAYING" -0.989801549193548 "Time" "Gyroscope" NA "std" "Y" NA "Z"
"4807" 13 "LAYING" -0.98544626483871 "Time" "Gyroscope" NA "mean" "Y" "Y" NA
"4808" 13 "LAYING" -0.975113305645161 "Time" "Gyroscope" NA "std" "Y" "Y" NA
"4809" 13 "LAYING" -0.944303111935484 "Time" "Gyroscope" NA "mean" NA "Y" NA
"4810" 13 "LAYING" -0.944687480967742 "Time" "Gyroscope" NA "std" NA "Y" NA
"4811" 13 "LAYING" -0.156852206467742 "Time" "Accelerometer" "Gravity" "mean" NA NA "X"
"4812" 13 "LAYING" 0.656400944354839 "Time" "Accelerometer" "Gravity" "mean" NA NA "Y"
"4813" 13 "LAYING" 0.598884988709677 "Time" "Accelerometer" "Gravity" "mean" NA NA "Z"
"4814" 13 "LAYING" -0.957875244677419 "Time" "Accelerometer" "Gravity" "std" NA NA "X"
"4815" 13 "LAYING" -0.975948136290323 "Time" "Accelerometer" "Gravity" "std" NA NA "Y"
"4816" 13 "LAYING" -0.959892863709677 "Time" "Accelerometer" "Gravity" "std" NA NA "Z"
"4817" 13 "LAYING" -0.960517768225806 "Time" "Accelerometer" "Gravity" "mean" NA "Y" NA
"4818" 13 "LAYING" -0.947944746612903 "Time" "Accelerometer" "Gravity" "std" NA "Y" NA
"4819" 13 "SITTING" -0.990135477755102 "Freq" "Accelerometer" "Body" "mean" NA NA "X"
"4820" 13 "SITTING" -0.959673916122449 "Freq" "Accelerometer" "Body" "mean" NA NA "Y"
"4821" 13 "SITTING" -0.956183063510204 "Freq" "Accelerometer" "Body" "mean" NA NA "Z"
"4822" 13 "SITTING" -0.989410582653061 "Freq" "Accelerometer" "Body" "std" NA NA "X"
"4823" 13 "SITTING" -0.933666502510204 "Freq" "Accelerometer" "Body" "std" NA NA "Y"
"4824" 13 "SITTING" -0.934189007346939 "Freq" "Accelerometer" "Body" "std" NA NA "Z"
"4825" 13 "SITTING" -0.992678212653061 "Freq" "Accelerometer" "Body" "mean" "Y" NA "X"
"4826" 13 "SITTING" -0.983914101836735 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Y"
"4827" 13 "SITTING" -0.985261204693877 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Z"
"4828" 13 "SITTING" -0.99368217 "Freq" "Accelerometer" "Body" "std" "Y" NA "X"
"4829" 13 "SITTING" -0.985908120408163 "Freq" "Accelerometer" "Body" "std" "Y" NA "Y"
"4830" 13 "SITTING" -0.988612100204082 "Freq" "Accelerometer" "Body" "std" "Y" NA "Z"
"4831" 13 "SITTING" -0.956901559653061 "Freq" "Accelerometer" "Body" "mean" NA "Y" NA
"4832" 13 "SITTING" -0.938529931020408 "Freq" "Accelerometer" "Body" "std" NA "Y" NA
"4833" 13 "SITTING" -0.988348535306122 "Freq" "Accelerometer" "Body" "mean" "Y" "Y" NA
"4834" 13 "SITTING" -0.988332303469388 "Freq" "Accelerometer" "Body" "std" "Y" "Y" NA
"4835" 13 "SITTING" -0.991723741632653 "Freq" "Gyroscope" NA "mean" "Y" "Y" NA
"4836" 13 "SITTING" -0.991219445918367 "Freq" "Gyroscope" NA "std" "Y" "Y" NA
"4837" 13 "SITTING" -0.973258277755102 "Freq" "Gyroscope" NA "mean" NA "Y" NA
"4838" 13 "SITTING" -0.96426809755102 "Freq" "Gyroscope" NA "std" NA "Y" NA
"4839" 13 "SITTING" -0.983218202857143 "Freq" "Gyroscope" NA "mean" NA NA "X"
"4840" 13 "SITTING" -0.982456053877551 "Freq" "Gyroscope" NA "mean" NA NA "Y"
"4841" 13 "SITTING" -0.968384415510204 "Freq" "Gyroscope" NA "mean" NA NA "Z"
"4842" 13 "SITTING" -0.986714694081633 "Freq" "Gyroscope" NA "std" NA NA "X"
"4843" 13 "SITTING" -0.97827070877551 "Freq" "Gyroscope" NA "std" NA NA "Y"
"4844" 13 "SITTING" -0.969451754693878 "Freq" "Gyroscope" NA "std" NA NA "Z"
"4845" 13 "SITTING" 0.274328499591837 "Time" "Accelerometer" "Body" "mean" NA NA "X"
"4846" 13 "SITTING" -0.00587732936326531 "Time" "Accelerometer" "Body" "mean" NA NA "Y"
"4847" 13 "SITTING" -0.0972465110836735 "Time" "Accelerometer" "Body" "mean" NA NA "Z"
"4848" 13 "SITTING" -0.989546275306122 "Time" "Accelerometer" "Body" "std" NA NA "X"
"4849" 13 "SITTING" -0.938967741632653 "Time" "Accelerometer" "Body" "std" NA NA "Y"
"4850" 13 "SITTING" -0.938641215510204 "Time" "Accelerometer" "Body" "std" NA NA "Z"
"4851" 13 "SITTING" 0.0752865881142857 "Time" "Accelerometer" "Body" "mean" "Y" NA "X"
"4852" 13 "SITTING" -0.00112344092891837 "Time" "Accelerometer" "Body" "mean" "Y" NA "Y"
"4853" 13 "SITTING" -0.0232397245106122 "Time" "Accelerometer" "Body" "mean" "Y" NA "Z"
"4854" 13 "SITTING" -0.992827264081633 "Time" "Accelerometer" "Body" "std" "Y" NA "X"
"4855" 13 "SITTING" -0.984267557755102 "Time" "Accelerometer" "Body" "std" "Y" NA "Y"
"4856" 13 "SITTING" -0.987612090204082 "Time" "Accelerometer" "Body" "std" "Y" NA "Z"
"4857" 13 "SITTING" -0.989497838979592 "Time" "Accelerometer" "Body" "mean" "Y" "Y" NA
"4858" 13 "SITTING" -0.988813098163265 "Time" "Accelerometer" "Body" "std" "Y" "Y" NA
"4859" 13 "SITTING" -0.957690563673469 "Time" "Accelerometer" "Body" "mean" NA "Y" NA
"4860" 13 "SITTING" -0.937935738571429 "Time" "Accelerometer" "Body" "std" NA "Y" NA
"4861" 13 "SITTING" -0.0355124856836735 "Time" "Gyroscope" NA "mean" NA NA "X"
"4862" 13 "SITTING" -0.0902687401836735 "Time" "Gyroscope" NA "mean" NA NA "Y"
"4863" 13 "SITTING" 0.0823432026610204 "Time" "Gyroscope" NA "mean" NA NA "Z"
"4864" 13 "SITTING" -0.985844263265306 "Time" "Gyroscope" NA "std" NA NA "X"
"4865" 13 "SITTING" -0.979668456122449 "Time" "Gyroscope" NA "std" NA NA "Y"
"4866" 13 "SITTING" -0.966896414285714 "Time" "Gyroscope" NA "std" NA NA "Z"
"4867" 13 "SITTING" -0.095919848877551 "Time" "Gyroscope" NA "mean" "Y" NA "X"
"4868" 13 "SITTING" -0.041036688077551 "Time" "Gyroscope" NA "mean" "Y" NA "Y"
"4869" 13 "SITTING" -0.0466121595938776 "Time" "Gyroscope" NA "mean" "Y" NA "Z"
"4870" 13 "SITTING" -0.991371016938775 "Time" "Gyroscope" NA "std" "Y" NA "X"
"4871" 13 "SITTING" -0.991773350204082 "Time" "Gyroscope" NA "std" "Y" NA "Y"
"4872" 13 "SITTING" -0.989861382040816 "Time" "Gyroscope" NA "std" "Y" NA "Z"
"4873" 13 "SITTING" -0.992604304489796 "Time" "Gyroscope" NA "mean" "Y" "Y" NA
"4874" 13 "SITTING" -0.991414934897959 "Time" "Gyroscope" NA "std" "Y" "Y" NA
"4875" 13 "SITTING" -0.951142644081633 "Time" "Gyroscope" NA "mean" NA "Y" NA
"4876" 13 "SITTING" -0.963940591428571 "Time" "Gyroscope" NA "std" NA "Y" NA
"4877" 13 "SITTING" 0.92557651244898 "Time" "Accelerometer" "Gravity" "mean" NA NA "X"
"4878" 13 "SITTING" 0.101769752489796 "Time" "Accelerometer" "Gravity" "mean" NA NA "Y"
"4879" 13 "SITTING" 0.0757773858163265 "Time" "Accelerometer" "Gravity" "mean" NA NA "Z"
"4880" 13 "SITTING" -0.981379112653061 "Time" "Accelerometer" "Gravity" "std" NA NA "X"
"4881" 13 "SITTING" -0.951353064693878 "Time" "Accelerometer" "Gravity" "std" NA NA "Y"
"4882" 13 "SITTING" -0.930979556938776 "Time" "Accelerometer" "Gravity" "std" NA NA "Z"
"4883" 13 "SITTING" -0.957690563673469 "Time" "Accelerometer" "Gravity" "mean" NA "Y" NA
"4884" 13 "SITTING" -0.937935738571429 "Time" "Accelerometer" "Gravity" "std" NA "Y" NA
"4885" 13 "STANDING" -0.989425965614035 "Freq" "Accelerometer" "Body" "mean" NA NA "X"
"4886" 13 "STANDING" -0.959427618245614 "Freq" "Accelerometer" "Body" "mean" NA NA "Y"
"4887" 13 "STANDING" -0.97756730122807 "Freq" "Accelerometer" "Body" "mean" NA NA "Z"
"4888" 13 "STANDING" -0.991817705263158 "Freq" "Accelerometer" "Body" "std" NA NA "X"
"4889" 13 "STANDING" -0.947179813157895 "Freq" "Accelerometer" "Body" "std" NA NA "Y"
"4890" 13 "STANDING" -0.964048080877193 "Freq" "Accelerometer" "Body" "std" NA NA "Z"
"4891" 13 "STANDING" -0.988198276666667 "Freq" "Accelerometer" "Body" "mean" "Y" NA "X"
"4892" 13 "STANDING" -0.977752775438597 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Y"
"4893" 13 "STANDING" -0.98460855877193 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Z"
"4894" 13 "STANDING" -0.988185112807018 "Freq" "Accelerometer" "Body" "std" "Y" NA "X"
"4895" 13 "STANDING" -0.979412252631579 "Freq" "Accelerometer" "Body" "std" "Y" NA "Y"
"4896" 13 "STANDING" -0.987871530526316 "Freq" "Accelerometer" "Body" "std" "Y" NA "Z"
"4897" 13 "STANDING" -0.972393559473684 "Freq" "Accelerometer" "Body" "mean" NA "Y" NA
"4898" 13 "STANDING" -0.970445378947368 "Freq" "Accelerometer" "Body" "std" NA "Y" NA
"4899" 13 "STANDING" -0.981977536491228 "Freq" "Accelerometer" "Body" "mean" "Y" "Y" NA
"4900" 13 "STANDING" -0.980621262631579 "Freq" "Accelerometer" "Body" "std" "Y" "Y" NA
"4901" 13 "STANDING" -0.977197403859649 "Freq" "Gyroscope" NA "mean" "Y" "Y" NA
"4902" 13 "STANDING" -0.976467330175439 "Freq" "Gyroscope" NA "std" "Y" "Y" NA
"4903" 13 "STANDING" -0.957488799473684 "Freq" "Gyroscope" NA "mean" NA "Y" NA
"4904" 13 "STANDING" -0.946857485438596 "Freq" "Gyroscope" NA "std" NA "Y" NA
"4905" 13 "STANDING" -0.957154108421053 "Freq" "Gyroscope" NA "mean" NA NA "X"
"4906" 13 "STANDING" -0.97291308 "Freq" "Gyroscope" NA "mean" NA NA "Y"
"4907" 13 "STANDING" -0.974394378070175 "Freq" "Gyroscope" NA "mean" NA NA "Z"
"4908" 13 "STANDING" -0.955818411578947 "Freq" "Gyroscope" NA "std" NA NA "X"
"4909" 13 "STANDING" -0.97142515122807 "Freq" "Gyroscope" NA "std" NA NA "Y"
"4910" 13 "STANDING" -0.97553326754386 "Freq" "Gyroscope" NA "std" NA NA "Z"
"4911" 13 "STANDING" 0.277758431052632 "Time" "Accelerometer" "Body" "mean" NA NA "X"
"4912" 13 "STANDING" -0.0167891993964912 "Time" "Accelerometer" "Body" "mean" NA NA "Y"
"4913" 13 "STANDING" -0.112124137754386 "Time" "Accelerometer" "Body" "mean" NA NA "Z"
"4914" 13 "STANDING" -0.991020759298246 "Time" "Accelerometer" "Body" "std" NA NA "X"
"4915" 13 "STANDING" -0.949422439473684 "Time" "Accelerometer" "Body" "std" NA NA "Y"
"4916" 13 "STANDING" -0.967538031754386 "Time" "Accelerometer" "Body" "std" NA NA "Z"
"4917" 13 "STANDING" 0.0758630962280702 "Time" "Accelerometer" "Body" "mean" "Y" NA "X"
"4918" 13 "STANDING" 0.00762035230350877 "Time" "Accelerometer" "Body" "mean" "Y" NA "Y"
"4919" 13 "STANDING" -0.000704979340543859 "Time" "Accelerometer" "Body" "mean" "Y" NA "Z"
"4920" 13 "STANDING" -0.987636104210526 "Time" "Accelerometer" "Body" "std" "Y" NA "X"
"4921" 13 "STANDING" -0.977704172105263 "Time" "Accelerometer" "Body" "std" "Y" NA "Y"
"4922" 13 "STANDING" -0.986926242631579 "Time" "Accelerometer" "Body" "std" "Y" NA "Z"
"4923" 13 "STANDING" -0.98680002754386 "Time" "Accelerometer" "Body" "mean" "Y" "Y" NA
"4924" 13 "STANDING" -0.981865616666667 "Time" "Accelerometer" "Body" "std" "Y" "Y" NA
"4925" 13 "STANDING" -0.971564243157895 "Time" "Accelerometer" "Body" "mean" NA "Y" NA
"4926" 13 "STANDING" -0.968519673859649 "Time" "Accelerometer" "Body" "std" NA "Y" NA
"4927" 13 "STANDING" -0.0295492164431579 "Time" "Gyroscope" NA "mean" NA NA "X"
"4928" 13 "STANDING" -0.0753205243684211 "Time" "Gyroscope" NA "mean" NA NA "Y"
"4929" 13 "STANDING" 0.085471246877193 "Time" "Gyroscope" NA "mean" NA NA "Z"
"4930" 13 "STANDING" -0.955577395789474 "Time" "Gyroscope" NA "std" NA NA "X"
"4931" 13 "STANDING" -0.971721755964912 "Time" "Gyroscope" NA "std" NA NA "Y"
"4932" 13 "STANDING" -0.973436596140351 "Time" "Gyroscope" NA "std" NA NA "Z"
"4933" 13 "STANDING" -0.0981199986666667 "Time" "Gyroscope" NA "mean" "Y" NA "X"
"4934" 13 "STANDING" -0.0412872577807018 "Time" "Gyroscope" NA "mean" "Y" NA "Y"
"4935" 13 "STANDING" -0.053926078122807 "Time" "Gyroscope" NA "mean" "Y" NA "Z"
"4936" 13 "STANDING" -0.978465124561404 "Time" "Gyroscope" NA "std" "Y" NA "X"
"4937" 13 "STANDING" -0.980982661403509 "Time" "Gyroscope" NA "std" "Y" NA "Y"
"4938" 13 "STANDING" -0.985177042982456 "Time" "Gyroscope" NA "std" "Y" NA "Z"
"4939" 13 "STANDING" -0.983637634912281 "Time" "Gyroscope" NA "mean" "Y" "Y" NA
"4940" 13 "STANDING" -0.976197659649123 "Time" "Gyroscope" NA "std" "Y" "Y" NA
"4941" 13 "STANDING" -0.95782537245614 "Time" "Gyroscope" NA "mean" NA "Y" NA
"4942" 13 "STANDING" -0.944980198421053 "Time" "Gyroscope" NA "std" NA "Y" NA
"4943" 13 "STANDING" 0.942695296842105 "Time" "Accelerometer" "Gravity" "mean" NA NA "X"
"4944" 13 "STANDING" -0.239943146315789 "Time" "Accelerometer" "Gravity" "mean" NA NA "Y"
"4945" 13 "STANDING" -0.0524856614035088 "Time" "Accelerometer" "Gravity" "mean" NA NA "Z"
"4946" 13 "STANDING" -0.992232401754386 "Time" "Accelerometer" "Gravity" "std" NA NA "X"
"4947" 13 "STANDING" -0.974681225789474 "Time" "Accelerometer" "Gravity" "std" NA NA "Y"
"4948" 13 "STANDING" -0.976827157368421 "Time" "Accelerometer" "Gravity" "std" NA NA "Z"
